id,enrollee_id,gender,relevent_experience,education_level,major_discipline,experience,Training_Hours,Years_of_Experience,Relevant_Experience_Score
4999,2386,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
9488,5184,Male,No relevent experience,Graduate,STEM,2.0,<20,1-5,4.0
6385,11547,Female,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
16599,16624,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
18443,5950,Female,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
18854,10379,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
5822,5552,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
13923,14246,Male,No relevent experience,Graduate,STEM,2.0,<20,1-5,4.0
13966,21757,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
7191,14405,Female,No relevent experience,Phd,STEM,2.0,<20,1-5,4.0
3118,5598,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
7339,20218,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
8107,14559,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
9901,3667,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
17407,33209,Male,No relevent experience,Graduate,STEM,2.0,<20,1-5,4.0
1054,33068,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
13932,21293,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
18976,31482,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
8444,24501,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
13595,18712,Male,No relevent experience,Graduate,STEM,2.0,<20,1-5,4.0
14991,21957,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
18934,1177,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
1682,19131,Male,No relevent experience,Graduate,STEM,2.0,<20,1-5,4.0
2450,29309,Male,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
4345,28778,Male,No relevent experience,Masters,STEM,2.0,<20,1-5,4.0
17514,4817,Female,No relevent experience,Graduate,STEM,2.0,<20,1-5,4.0
6939,16879,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
79,31449,Female,Has relevent experience,Masters,STEM,2.0,<20,1-5,16.0
4009,10376,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
10143,25254,Female,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
13666,32439,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
1207,5734,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
107,10473,Male,Has relevent experience,Graduate,STEM,2.0,<20,1-5,16.0
13753,23680,Male,No relevent experience,Masters,STEM,3.0,>80,1-5,84.0
16758,23769,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
5528,32999,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
6893,15058,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
12276,27665,Female,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
8985,16590,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
1420,19544,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
10756,27831,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
5335,31127,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
13703,25584,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
17372,1430,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
10538,1084,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
7506,1508,Female,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
14208,21753,Female,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
14636,24917,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
1177,7726,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
17500,21589,Female,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
5685,13618,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12978,7540,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16900,15738,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16741,21281,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
340,28033,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
18631,31486,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12241,4886,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
4274,5735,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
18579,19214,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
13304,32472,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
1559,9111,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
14850,21287,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16051,22770,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
254,1020,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
3029,31752,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
1499,25301,Male,No relevent experience,Masters,STEM,3.0,>80,1-5,84.0
17980,1800,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
2424,31119,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12554,24165,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
18675,32093,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
5977,22750,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
1525,8086,Male,No relevent experience,Masters,STEM,3.0,>80,1-5,84.0
15145,7420,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
11407,3023,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
643,15436,Female,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
15236,13480,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
15891,31038,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16020,14922,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
11410,24045,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12397,9236,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
15065,11026,Female,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
7395,6097,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
15227,8560,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16647,29687,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
8435,18639,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
17332,4769,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
684,5203,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
6077,10475,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12717,14114,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
8190,15387,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
18528,6517,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
7730,17726,Female,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
7174,22467,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
2950,14121,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
4484,20129,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
19085,3022,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
4670,16443,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
10370,8717,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12707,23798,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
4338,25618,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
6390,32872,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
10771,18742,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
5140,14554,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
9000,23173,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
14001,11420,Female,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
14553,20467,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16671,9526,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
3974,4121,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12124,32384,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
14174,29773,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
15061,11743,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
7648,4971,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
6954,30812,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
6985,12371,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
16286,31255,Male,No relevent experience,Masters,STEM,3.0,>80,1-5,84.0
19063,28729,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
6159,17216,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
9478,18619,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
18857,23694,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
7480,32538,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
4846,26837,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
214,24936,Male,Has relevent experience,Masters,STEM,3.0,>80,1-5,36.0
3167,9647,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
10290,2200,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
18901,6563,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
381,22517,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
5238,32410,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
18294,24397,Female,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
8494,20004,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
9409,30952,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
11146,21545,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
12477,31812,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
15777,31608,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
19024,11226,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
9690,28749,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
17521,12604,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
2464,27633,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
16717,17068,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
5792,10505,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
5997,1721,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
7213,14984,Male,Has relevent experience,Graduate,STEM,3.0,>80,1-5,36.0
11078,18817,Male,No relevent experience,Graduate,STEM,3.0,>80,1-5,84.0
17077,8371,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
2682,8171,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
5239,6634,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
5373,6148,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
6742,77,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
10519,32806,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
12498,29776,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
9306,24588,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
15442,28051,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
7381,30669,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
10239,7934,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
11297,19063,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
11972,26607,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
13861,11924,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
3842,21761,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
1601,26853,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
7041,2319,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
13794,25939,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
16665,23971,Female,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
1285,15705,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
7403,22492,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
4441,20649,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
8420,14463,Female,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
17690,3863,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
4105,20562,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
3376,7073,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
6912,16932,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
10801,19339,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
15469,22399,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
3881,24278,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
3979,29646,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
10957,8475,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
14149,6273,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
1416,4266,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
5023,20533,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
18599,28364,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
3704,17745,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
4996,19768,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
6073,30714,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
8880,2357,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
6037,17913,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
8441,25873,Male,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
16378,4309,Female,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
17112,29024,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
17448,16953,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
2124,1548,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
3297,18278,Female,No relevent experience,Graduate,STEM,3.0,61-80,1-5,64.0
8684,25130,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
9619,24323,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
15104,32833,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
16578,14484,Male,Has relevent experience,Graduate,STEM,3.0,61-80,1-5,31.0
10917,24004,Male,Has relevent experience,Masters,STEM,3.0,61-80,1-5,31.0
1802,16770,Female,No relevent experience,Masters,STEM,3.0,41-60,1-5,44.0
5170,21542,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
16368,14168,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
15091,2292,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
17304,1164,Female,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
17328,20402,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1089,25912,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
3181,31781,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
5407,15894,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
13513,11802,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
17730,32205,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
204,29529,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
8789,32900,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
10062,17922,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
12112,30107,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
13261,25554,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
15157,9396,Female,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
18946,26999,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
13299,10603,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1960,23321,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
16709,14614,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
17620,11619,Female,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
8376,9898,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
8780,32006,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
11435,24299,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
11672,7348,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
15831,2823,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
3991,23868,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
15700,12365,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1569,20341,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
2990,25445,Male,No relevent experience,Masters,STEM,3.0,41-60,1-5,44.0
16846,33310,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1337,10333,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
4384,16381,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
7799,16411,Male,No relevent experience,Masters,STEM,3.0,41-60,1-5,44.0
12193,25648,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
13999,17299,Male,No relevent experience,Masters,STEM,3.0,41-60,1-5,44.0
4426,23833,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
4495,25068,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
4935,15821,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
7785,18532,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1295,21596,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
3667,28935,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
4124,18075,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
9493,1881,Male,No relevent experience,Masters,STEM,3.0,41-60,1-5,44.0
11448,28835,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
12431,32008,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
17847,10694,Female,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1621,27421,Female,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
2433,25901,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
4870,1831,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
7792,31432,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
12694,17031,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
1100,27046,Female,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
6187,19198,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
6220,17830,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
15673,16508,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
236,13891,Female,No relevent experience,Phd,STEM,3.0,41-60,1-5,44.0
5253,17768,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
11960,22924,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
12453,3385,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
13177,19485,Male,Has relevent experience,Masters,STEM,3.0,41-60,1-5,26.0
14452,3251,Male,Has relevent experience,Graduate,STEM,3.0,41-60,1-5,26.0
17767,29054,Male,No relevent experience,Graduate,STEM,3.0,41-60,1-5,44.0
4725,30955,Male,No relevent experience,Graduate,STEM,3.0,20-40,1-5,24.0
14470,26372,Female,No relevent experience,Graduate,STEM,3.0,20-40,1-5,24.0
3195,31912,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
3521,32035,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
18465,16818,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
7789,19400,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
18387,32164,Male,Has relevent experience,Masters,STEM,3.0,20-40,1-5,21.0
7285,31468,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
18868,13502,Male,No relevent experience,Masters,STEM,3.0,20-40,1-5,24.0
5394,280,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
7217,17288,Female,Has relevent experience,Masters,STEM,3.0,20-40,1-5,21.0
11664,21102,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
13548,24221,Male,No relevent experience,Graduate,STEM,3.0,20-40,1-5,24.0
13602,14112,Male,No relevent experience,Graduate,STEM,3.0,20-40,1-5,24.0
17336,31146,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
8030,30528,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
15346,31240,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
266,24152,Male,No relevent experience,Masters,STEM,3.0,20-40,1-5,24.0
1958,12198,Male,No relevent experience,Graduate,STEM,3.0,20-40,1-5,24.0
6176,24052,Male,Has relevent experience,Masters,STEM,3.0,20-40,1-5,21.0
11177,8672,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
5608,32184,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
11992,31844,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
17554,21162,Male,Has relevent experience,Graduate,STEM,3.0,20-40,1-5,21.0
1679,13007,Male,No relevent experience,Masters,STEM,3.0,20-40,1-5,24.0
3024,25548,Male,No relevent experience,Graduate,STEM,3.0,20-40,1-5,24.0
4409,8080,Male,No relevent experience,Masters,STEM,3.0,20-40,1-5,24.0
6945,1067,Male,Has relevent experience,Masters,STEM,3.0,20-40,1-5,21.0
