,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
4493,4181,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,<1,500-999,Pvt Ltd,1,16,0.0
4494,30192,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,4,0.0
4497,19170,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,45,0.0
4498,18778,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,never,66,0.0
4499,14242,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,never,160,0.0
4502,17517,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Other,1,149,0.0
4507,15567,0.926,Male,No relevent experience,Part time course,Graduate,Business Degree,<1,10000+,Pvt Ltd,2,14,0.0
4508,9784,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,9,0.0
4517,32064,0.921,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,48,0.0
4518,29865,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,36,0.0
4521,27549,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,62,0.0
4522,31170,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,143,0.0
4524,30861,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,25,0.0
4526,11840,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,9,0.0
4528,5747,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,79,0.0
4532,7938,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,3,19,1.0
4533,24019,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,216,1.0
4539,1060,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,24,0.0
4540,6763,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,>4,116,0.0
4545,2807,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,26,0.0
4548,26193,0.555,Male,No relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,102,1.0
4554,11163,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,NGO,2,158,0.0
4561,4923,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,59,1.0
4564,12118,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,never,56,0.0
4565,33133,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,82,0.0
4566,6306,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,90,0.0
4567,15204,0.92,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,<10,NGO,>4,88,0.0
4570,15428,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,56,0.0
4572,2204,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,29,0.0
4573,17455,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,36,0.0
4581,16301,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,19,0.0
4587,23530,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,68,1.0
4588,7010,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,4,0.0
4590,14902,0.856,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,>4,18,1.0
4597,6766,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,>4,25,0.0
4598,16338,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,88,0.0
4599,13760,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,26,1.0
4603,21776,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,72,0.0
4610,6543,0.899,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,28,0.0
4617,17362,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,26,1.0
4620,17201,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,never,2,1.0
4625,3457,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,50,0.0
4628,27346,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Funded Startup,2,8,0.0
4629,1282,0.92,Male,No relevent experience,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,>4,21,0.0
4632,5193,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,4,144,0.0
4634,1545,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,55,0.0
4636,12200,0.804,Other,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,3,37,1.0
4640,4014,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,22,0.0
4642,18168,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,30,0.0
4643,28241,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Funded Startup,>4,77,0.0
4644,1901,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,40,1.0
4645,9477,0.887,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,10/49,Pvt Ltd,1,218,0.0
4652,13636,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Early Stage Startup,1,16,0.0
4653,19206,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Public Sector,1,15,0.0
4666,1505,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,3,30,0.0
4670,16443,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,106,0.0
4673,32715,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,2,0.0
4677,12938,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Pvt Ltd,1,64,1.0
4680,19126,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,2,14,0.0
4682,28162,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,72,0.0
4683,2310,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,62,0.0
4685,19379,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,>4,26,0.0
4687,8143,0.624,Female,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,4,66,1.0
4688,28417,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,157,1.0
4691,28046,0.775,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,96,1.0
4694,1337,0.924,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,4,53,0.0
4695,9096,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28,1.0
4696,32904,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,4,54,0.0
4698,29998,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,16,0.0
4702,30193,0.897,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,2,96,0.0
4707,9686,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,15,0.0
4717,22370,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,104,1.0
4718,15347,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,60,0.0
4721,1306,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,68,1.0
4723,24028,0.738,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,12,0.0
4725,30955,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,39,1.0
4728,3025,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,100-500,Early Stage Startup,>4,166,0.0
4730,32594,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,2,152,0.0
4734,29441,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,99,1.0
4737,3310,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,9,1.0
4738,18662,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,56,1.0
4740,29348,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,NGO,2,56,0.0
4741,5452,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,46,0.0
4742,31397,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,12,0.0
4743,2560,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,32,0.0
4745,6487,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,42,1.0
4748,29001,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,1,117,0.0
4749,4864,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,52,1.0
4750,23772,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,6,0.0
4751,109,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,14,1000-4999,Pvt Ltd,>4,80,0.0
4752,26456,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,NGO,1,74,0.0
4756,33379,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,2,81,0.0
4757,3820,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,190,0.0
4759,13122,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,68,1.0
4763,787,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,30,0.0
4764,19608,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,85,0.0
4765,28049,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,1,6,0.0
4768,26898,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,26,0.0
4770,21001,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,4,0.0
4771,11556,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,22,0.0
4777,26390,0.926,Male,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,165,0.0
4778,19707,0.8270000000000001,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,20,0.0
4780,769,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,34,0.0
4783,17347,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,7,0.0
4784,21721,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,78,1.0
4786,2256,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,never,139,0.0
4787,27901,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,8,0.0
4791,30300,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,33,0.0
4794,28975,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1,336,0.0
4796,10216,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,50,0.0
4799,20969,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,46,1.0
4801,27649,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,4,0.0
4807,32837,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,4,0.0
4809,22868,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,72,0.0
4811,308,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,89,0.0
4815,13637,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,never,122,0.0
4816,6470,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,34,0.0
4818,19368,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,100-500,Pvt Ltd,>4,10,0.0
4821,32307,0.789,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,80,0.0
4826,14951,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,24,0.0
4828,748,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,218,0.0
4830,32886,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10/49,Pvt Ltd,1,50,0.0
4832,20100,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,57,0.0
4836,13783,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,NGO,2,13,0.0
4838,14072,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,4,0.0
4844,19193,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,70,0.0
4846,26837,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,89,0.0
4848,13816,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Public Sector,1,37,0.0
4853,16144,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,94,0.0
4856,7043,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,44,0.0
4860,9553,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,2,220,1.0
4863,30420,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,Public Sector,1,17,0.0
4866,24487,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,50,0.0
4867,130,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,>4,54,0.0
4870,1831,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Funded Startup,>4,43,0.0
4878,22128,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0.0
4882,9146,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,300,0.0
4884,24449,0.624,Male,No relevent experience,no_enrollment,Graduate,No Major,4,50-99,Early Stage Startup,1,74,1.0
4888,18458,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,2,67,0.0
4889,24343,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,1,39,0.0
4890,11742,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,106,0.0
4891,9836,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,2,78,0.0
4899,8148,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28,0.0
4906,10807,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,15,0.0
4907,25532,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,25,0.0
4912,32730,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,2,122,1.0
4916,14982,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,22,0.0
4917,25911,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,2,50,0.0
4918,27313,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,3,280,1.0
4922,14141,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,18,0.0
4926,2843,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,55,0.0
4931,24651,0.698,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,<10,Funded Startup,1,80,1.0
4936,10670,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,78,1.0
4938,791,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,77,0.0
4941,15778,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1,15,0.0
4942,6870,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,36,1.0
4945,24090,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,15,1.0
4950,12791,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,1,23,0.0
4955,30581,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,18,0.0
4957,9421,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,62,0.0
4958,14714,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,4,109,1.0
4960,3154,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,98,0.0
4961,6688,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,82,0.0
4966,21524,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,4,10000+,Pvt Ltd,2,102,1.0
4967,1524,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,23,0.0
4972,12188,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,4,103,1.0
4974,4712,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Early Stage Startup,1,48,0.0
4976,30227,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,99,0.0
4977,8907,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,0.0
4979,25015,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,13,0.0
4980,1990,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,1,24,0.0
4982,26949,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,174,0.0
4983,31589,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,54,0.0
4984,31374,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,3,44,0.0
4985,7705,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,2,21,0.0
4990,33065,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,never,102,1.0
4996,19768,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,64,1.0
4998,13215,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,20,1.0
4999,2386,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,2,16,0.0
5007,372,0.89,Male,No relevent experience,Part time course,Graduate,No Major,3,<10,Pvt Ltd,1,24,0.0
5013,27233,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,3,1.0
5014,30763,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,17,1.0
5017,3074,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,20,0.0
5019,26667,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,17,1.0
5023,20533,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,65,0.0
5033,24856,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,39,0.0
5036,13444,0.926,Other,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,139,0.0
5041,32407,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,242,0.0
5044,26286,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,1,124,0.0
5046,26269,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,47,0.0
5047,8862,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,162,1.0
5052,396,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,4,12,0.0
5057,12918,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,5000-9999,Public Sector,4,31,0.0
5060,19380,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,500-999,Public Sector,3,44,1.0
5066,29233,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,5,0.0
5069,6514,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,19,0.0
5071,901,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,4,11,0.0
5073,2474,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,81,0.0
5075,16767,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,124,0.0
5077,20557,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,29,1.0
5082,19549,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,3,56,1.0
5087,10901,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,4,162,0.0
5090,28497,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,46,1.0
