,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
7335,27823,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,25,0.0
7345,25088,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,7,1.0
7352,6481,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,95,0.0
7353,8670,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,20,0.0
7372,24689,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,46,0.0
7380,2486,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,29,0.0
7386,2589,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,46,0.0
7392,11717,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,>4,44,0.0
7408,25710,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,>4,34,0.0
7416,11887,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,42,0.0
7423,22245,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,23,0.0
7424,11804,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Funded Startup,2,116,0.0
7425,5717,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,82,0.0
7432,15743,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,48,0.0
7441,29148,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Public Sector,1,292,0.0
7443,761,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,61,0.0
7452,15687,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,330,0.0
7453,5834,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,3,114,0.0
7455,13894,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,176,0.0
7461,5779,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,34,0.0
7462,18262,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,72,0.0
7467,31867,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,never,57,0.0
7488,21419,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,56,0.0
7494,21621,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,130,0.0
7495,10227,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,44,0.0
7499,31354,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,39,0.0
7504,22443,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,3,16,0.0
7511,27203,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,21,1.0
7520,33096,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,45,0.0
7522,23556,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Other,4,37,0.0
7530,33348,0.624,Male,No relevent experience,Part time course,Masters,STEM,15,100-500,Pvt Ltd,never,9,0.0
7552,32014,0.897,Male,Has relevent experience,Part time course,Masters,STEM,11,<10,Pvt Ltd,1,69,0.0
7557,21067,0.92,Male,No relevent experience,Full time course,Masters,Other,17,10000+,Public Sector,1,66,0.0
7586,17203,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,63,0.0
7589,28506,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,17,0.0
7592,7531,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Pvt Ltd,4,102,0.0
7593,6241,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,56,0.0
7596,32433,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,82,0.0
7597,10188,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,18,0.0
7601,24573,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,42,0.0
7602,1635,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,15,0.0
7609,30485,0.949,Male,No relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,11,0.0
7614,4242,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,87,0.0
7622,17378,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,2,95,0.0
7624,5759,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,15,0.0
7625,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,<10,Pvt Ltd,2,20,0.0
7638,24559,0.745,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,>4,4,0.0
7644,27885,0.754,Male,Has relevent experience,Part time course,Masters,STEM,5,100-500,Pvt Ltd,2,8,0.0
7654,24546,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,never,40,1.0
7679,1077,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,153,0.0
7680,15751,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,19,0.0
7682,16503,0.743,Male,Has relevent experience,Full time course,Masters,STEM,6,1000-4999,Pvt Ltd,1,102,0.0
7691,21510,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,1,95,1.0
7700,29952,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,112,0.0
7704,1001,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,>4,36,0.0
7728,27249,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,19,0.0
7732,28710,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,56,1.0
7733,18627,0.743,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,<10,Pvt Ltd,1,28,0.0
7757,16872,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,19,10000+,NGO,>4,11,0.0
7758,27177,0.794,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Funded Startup,>4,30,0.0
7762,9803,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,9,0.0
7768,11766,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,54,0.0
7794,4007,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,119,0.0
7796,18233,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,1,141,0.0
7798,29351,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,36,0.0
7799,16411,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,46,0.0
7801,31076,0.925,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,>4,23,0.0
7808,14432,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,4,306,0.0
7810,20780,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,3,34,0.0
7820,24568,0.92,Male,Has relevent experience,Full time course,Masters,STEM,10,<10,NGO,1,46,0.0
7823,14375,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,35,0.0
7831,21787,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,31,0.0
7834,1482,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,52,0.0
7835,25561,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,17,0.0
7839,8200,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,1,88,0.0
7851,14185,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Pvt Ltd,>4,64,0.0
7853,2234,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,81,0.0
7859,13325,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,107,0.0
7860,27109,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,>4,26,0.0
7887,10644,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,1,26,1.0
7890,2334,0.923,Female,No relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,10,0.0
7893,6454,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,17,0.0
7898,21880,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,138,0.0
7901,24207,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,16,0.0
7908,18634,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,>4,50,0.0
7917,26729,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,14,0.0
7919,11376,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,4,52,0.0
7926,32253,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,129,0.0
7944,3801,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Pvt Ltd,>4,69,0.0
7952,12746,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,99,0.0
7955,9210,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,21,0.0
7959,30062,0.91,Female,No relevent experience,Full time course,Masters,STEM,15,50-99,Public Sector,3,33,0.0
7962,30425,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,1,108,0.0
7964,27477,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,75,0.0
7968,6676,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,1,4,0.0
7976,2910,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,3,72,0.0
7995,26293,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,1,88,0.0
7997,13069,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,4,117,0.0
8014,25662,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,113,0.0
8021,7940,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,86,0.0
8026,7083,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,157,0.0
8031,25988,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,7,0.0
8039,9882,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,35,0.0
8040,5214,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,1,45,0.0
8046,27349,0.7759999999999999,Female,No relevent experience,no_enrollment,Masters,STEM,1,10/49,Pvt Ltd,never,19,1.0
8060,29751,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10/49,Pvt Ltd,>4,168,0.0
8066,30210,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,149,0.0
8072,25040,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,2,13,1.0
8092,13179,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,122,0.0
8095,4127,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,101,0.0
8107,14559,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,2,10,0.0
8109,28023,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,12,500-999,NGO,1,157,0.0
8140,30289,0.92,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,>4,102,0.0
8170,28519,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,34,1.0
8172,22908,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,1,16,1.0
8175,4094,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,54,0.0
8186,606,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,10,0.0
8188,23645,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,58,0.0
8192,27359,0.55,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,3,10,1.0
8202,32858,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Early Stage Startup,1,178,0.0
8205,29315,0.913,Female,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Early Stage Startup,1,78,0.0
8248,2647,0.764,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,62,0.0
8252,21997,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,never,72,0.0
8262,27070,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,15,0.0
8265,18447,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Funded Startup,2,28,0.0
8267,10520,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,0.0
8277,17408,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,12,0.0
8306,22645,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,4,28,0.0
8324,23191,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Funded Startup,1,48,0.0
8328,4668,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,34,0.0
8342,14459,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,4,113,0.0
8349,16505,0.926,Male,Has relevent experience,no_enrollment,Masters,Other,7,100-500,Pvt Ltd,1,62,0.0
8364,32368,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10/49,Pvt Ltd,>4,63,0.0
8367,23205,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,1,58,0.0
8374,23753,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,52,0.0
8402,1760,0.92,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,31,0.0
8413,2822,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Public Sector,2,32,0.0
8416,15002,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,2,10/49,Pvt Ltd,1,78,0.0
8426,29412,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,2,156,0.0
8430,10111,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,8,100-500,Funded Startup,3,50,0.0
8434,25111,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,4,60,1.0
8446,10812,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,2,32,1.0
8447,20353,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1,9,1.0
8451,20195,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,>4,136,0.0
8463,28022,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,10/49,Pvt Ltd,1,24,1.0
8465,27618,0.924,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1,45,1.0
8467,18876,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,82,0.0
8468,452,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,2,80,0.0
8470,30637,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,31,0.0
8478,31172,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,19,1.0
8491,28392,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,48,0.0
8503,19579,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,15,1.0
8521,21382,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,92,0.0
8531,13033,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Funded Startup,2,77,0.0
8546,27888,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,70,0.0
8579,10643,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,18,0.0
8586,30689,0.939,Male,Has relevent experience,Part time course,Masters,STEM,15,<10,Pvt Ltd,1,31,0.0
8595,5170,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,13,0.0
8612,28315,0.624,Male,Has relevent experience,Part time course,Masters,STEM,7,50-99,Funded Startup,1,24,1.0
8615,19500,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,24,0.0
8632,10494,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,28,0.0
8633,32782,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Other,1,26,1.0
8634,2449,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,3,14,0.0
8640,7042,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,2,50,0.0
8641,5667,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Funded Startup,1,30,0.0
8645,14877,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,50,0.0
8648,10084,0.895,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,156,1.0
8664,19047,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,1,36,0.0
8671,32226,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,47,0.0
8682,23151,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Other,1,52,0.0
8687,15642,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,124,0.0
8696,31523,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,25,0.0
8708,12329,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,24,0.0
8710,19627,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,4,32,0.0
8716,15322,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,7,0.0
8717,9536,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,never,47,0.0
8722,25337,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,154,0.0
8729,22916,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,27,0.0
8731,31176,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,57,0.0
8733,24302,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Funded Startup,2,11,0.0
8737,20531,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,>4,41,0.0
8738,3178,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,78,0.0
8742,26973,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,100,1.0
8756,10023,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,6,0.0
8760,24461,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,81,0.0
8761,18545,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,4,100-500,Public Sector,2,7,0.0
8771,25379,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,2,100-500,Public Sector,2,30,1.0
8780,32006,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,52,0.0
8788,3953,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,42,0.0
8790,17567,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,172,0.0
8795,27811,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,136,0.0
8799,1872,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,46,0.0
8804,8691,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,0.0
8821,32722,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,42,0.0
8824,15301,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,192,0.0
8826,20604,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,142,0.0
8835,30305,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,68,0.0
8847,27287,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,2,35,0.0
8849,2053,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,51,0.0
8851,27664,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,18,0.0
8852,13749,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,4,26,1.0
8860,31446,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,98,0.0
8866,1228,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Funded Startup,>4,91,0.0
8877,26431,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,17,1000-4999,Pvt Ltd,>4,90,0.0
